selection,unit,onset,duration,pitch,staff,voice,bar,measure_position
liszt,1,20.666666666666668,0.3333333333333333,61,down,3,6,0.6666666666666666
liszt,1,21.0,0.3333333333333333,56,down,3,6,1.0
liszt,1,21.333333333333332,0.3333333333333333,65,down,3,6,1.3333333333333333
liszt,1,21.666666666666668,0.3333333333333333,61,down,3,6,1.6666666666666667
liszt,1,22.0,0.3333333333333333,56,down,3,6,2.0
liszt,1,22.333333333333332,0.3333333333333333,53,down,3,6,2.3333333333333335
liszt,1,22.666666666666668,0.3333333333333333,61,down,3,6,2.6666666666666665
liszt,1,23.0,0.25,73,up,1,6,3.0
liszt,1,23.0,0.3333333333333333,56,down,3,6,3.0
liszt,1,23.25,0.25,77,up,1,6,3.25
liszt,1,23.333333333333332,0.3333333333333333,65,down,3,6,3.3333333333333335
liszt,1,23.5,0.25,73,up,1,6,3.5
liszt,1,23.666666666666668,0.3333333333333333,61,down,3,6,3.6666666666666665
liszt,1,23.75,0.25,82,up,1,6,3.75
liszt,1,24.0,1.0,80,up,1,7,0.0
liszt,1,24.0,4.0,37,down,4,7,0.0
liszt,1,24.333333333333332,0.3333333333333333,53,down,3,7,0.3333333333333333
liszt,1,24.666666666666668,0.3333333333333333,61,down,3,7,0.6666666666666666
liszt,1,25.0,0.3333333333333333,56,down,3,7,1.0
liszt,1,25.333333333333332,0.3333333333333333,65,down,3,7,1.3333333333333333
liszt,1,25.666666666666668,0.3333333333333333,61,down,3,7,1.6666666666666667
liszt,1,26.0,0.3333333333333333,56,down,3,7,2.0
liszt,1,26.333333333333332,0.3333333333333333,53,down,3,7,2.3333333333333335
liszt,1,26.666666666666668,0.3333333333333333,61,down,3,7,2.6666666666666665
liszt,1,27.0,1.0,77,up,1,7,3.0
liszt,1,27.0,0.3333333333333333,56,down,3,7,3.0
liszt,1,27.333333333333332,0.3333333333333333,65,down,3,7,3.3333333333333335
liszt,1,27.666666666666668,0.3333333333333333,61,down,3,7,3.6666666666666665
liszt,1,28.0,2.0,77,up,1,8,0.0
liszt,1,28.0,4.0,37,down,4,8,0.0
liszt,1,28.333333333333332,0.3333333333333333,55,down,3,8,0.3333333333333333
liszt,1,28.666666666666668,0.3333333333333333,61,down,3,8,0.6666666666666666
liszt,1,29.0,0.3333333333333333,58,down,3,8,1.0
liszt,1,29.333333333333332,0.3333333333333333,65,down,3,8,1.3333333333333333
liszt,1,29.666666666666668,0.3333333333333333,61,down,3,8,1.6666666666666667
liszt,1,30.0,0.5,70,up,1,8,2.0
liszt,1,30.0,0.3333333333333333,58,down,3,8,2.0
liszt,1,30.333333333333332,0.3333333333333333,55,down,3,8,2.3333333333333335
liszt,1,30.5,0.5,72,up,1,8,2.5
liszt,1,30.666666666666668,0.3333333333333333,61,down,3,8,2.6666666666666665
liszt,1,31.0,0.5,73,up,1,8,3.0
liszt,1,31.0,0.3333333333333333,58,down,3,8,3.0
liszt,1,31.333333333333332,0.3333333333333333,65,down,3,8,3.3333333333333335
liszt,1,31.5,0.5,77,up,1,8,3.5
liszt,1,31.666666666666668,0.33333333333333215,61,down,3,8,3.6666666666666665
brahms,1,0.0,0.5,73,up,2,1,-1.0
brahms,1,0.0,0.5,69,up,3,1,-1.0
brahms,1,0.0,1.0,45,down,6,1,-1.0
brahms,1,0.0,1.0,52,down,6,1,-1.0
brahms,1,0.5,0.5,71,up,2,1,-0.5
brahms,1,0.5,0.5,68,up,3,1,-0.5
brahms,1,1.0,2.0,66,up,2,1,0.0
brahms,1,1.0,2.0,74,up,2,1,0.0
brahms,1,1.0,0.5,66,up,3,1,0.0
brahms,1,1.0,1.0,33,down,6,1,0.0
brahms,1,1.5,0.5,62,up,3,1,0.5
brahms,1,2.0,0.5,57,down,3,1,1.0
brahms,1,2.5,0.5,54,down,3,1,1.5
brahms,1,3.0,0.5,73,up,2,1,2.0
brahms,1,3.0,0.5,69,up,3,1,2.0
brahms,1,3.0,1.0,45,down,6,1,2.0
brahms,1,3.0,1.0,50,down,6,1,2.0
brahms,1,3.5,0.5,71,up,2,1,2.5
brahms,1,3.5,0.5,68,up,3,1,2.5
brahms,1,4.0,2.0,66,up,2,2,0.0
brahms,1,4.0,2.0,81,up,2,2,0.0
brahms,1,4.0,0.5,33,down,6,2,0.0
brahms,1,4.5,0.5,50,down,6,2,0.5
brahms,1,5.0,0.5,45,down,6,2,1.0
brahms,1,5.5,0.5,42,down,6,2,1.5
brahms,1,6.0,0.75,69,up,2,2,2.0
brahms,1,6.0,1.0,66,up,3,2,2.0
brahms,1,6.0,0.5,38,down,6,2,2.0
brahms,1,6.5,0.5,50,down,6,2,2.5
brahms,1,6.75,0.25,71,up,2,2,2.75
brahms,1,7.0,0.75,71,up,2,3,0.0
brahms,1,7.0,1.0,64,up,3,3,0.0
brahms,1,7.0,1.0,68,up,3,3,0.0
brahms,1,7.0,0.5,50,down,6,3,0.0
brahms,1,7.0,0.5,52,down,6,3,0.0
brahms,1,7.0,0.5,56,down,6,3,0.0
brahms,1,7.5,0.5,59,down,6,3,0.5
brahms,1,7.75,0.25,76,up,2,3,0.75
brahms,1,8.0,1.0,76,up,2,3,1.0
brahms,1,8.0,1.0,64,up,3,3,1.0
brahms,1,8.0,1.0,69,up,3,3,1.0
brahms,1,8.0,0.5,49,down,6,3,1.0
brahms,1,8.0,0.5,52,down,6,3,1.0
brahms,1,8.5,0.5,57,down,6,3,1.5
brahms,1,9.0,1.0,74,up,2,3,2.0
brahms,1,9.0,1.0,66,up,3,3,2.0
brahms,1,9.0,0.5,35,down,6,3,2.0
brahms,1,9.5,0.5,50,down,6,3,2.5
brahms,1,10.0,1.0,61,up,2,4,0.0
brahms,1,10.0,1.0,69,up,2,4,0.0
brahms,1,10.0,0.5,40,down,6,4,0.0
brahms,1,10.5,0.5,52,down,6,4,0.5
brahms,1,11.0,1.0,59,up,2,4,1.0
brahms,1,11.0,1.0,68,up,2,4,1.0
brahms,1,11.0,0.5,52,down,5,4,1.0
brahms,1,11.0,1.0,52,down,6,4,1.0
brahms,1,11.5,0.5,54,down,5,4,1.5
brahms,1,12.0,0.5,73,up,2,4,2.0
brahms,1,12.0,1.0,64,up,3,4,2.0
brahms,1,12.0,1.0,55,down,5,4,2.0
brahms,1,12.0,1.0,52,down,6,4,2.0
brahms,1,12.5,0.5,71,up,2,4,2.5
brahms,1,13.0,2.0,69,up,2,5,0.0
brahms,1,13.0,2.0,74,up,2,5,0.0
brahms,1,13.0,0.5,69,up,3,5,0.0
brahms,1,13.0,1.0,42,down,6,5,0.0
brahms,1,13.5,0.5,62,up,3,5,0.5
brahms,1,14.0,0.5,57,down,3,5,1.0
brahms,1,14.5,0.5,54,down,3,5,1.5
brahms,1,15.0,0.5,73,up,2,5,2.0
brahms,1,15.0,1.0,64,up,3,5,2.0
brahms,1,15.0,1.0,69,up,3,5,2.0
brahms,1,15.0,1.0,40,down,6,5,2.0
brahms,1,15.5,0.5,71,up,2,5,2.5
brahms,1,16.0,2.0,69,up,2,6,0.0
brahms,1,16.0,2.0,71,up,2,6,0.0
brahms,1,16.0,2.0,78,up,2,6,0.0
brahms,1,16.0,2.0,81,up,2,6,0.0
brahms,1,16.0,0.5,39,down,6,6,0.0
brahms,1,16.5,0.5,47,down,6,6,0.5
brahms,1,17.0,0.5,51,down,6,6,1.0
brahms,1,17.0,0.5,54,down,6,6,1.0
brahms,1,17.5,0.5,59,down,6,6,1.5
brahms,1,18.0,0.75,73,up,2,6,2.0
brahms,1,18.0,1.0,66,up,3,6,2.0
brahms,1,18.0,1.0,71,up,3,6,2.0
brahms,1,18.0,0.5,45,down,6,6,2.0
brahms,1,18.0,0.5,47,down,6,6,2.0
brahms,1,18.5,0.5,57,down,6,6,2.5
brahms,1,18.75,0.25,75,up,2,6,2.75
brahms,1,19.0,0.75,75,up,2,7,0.0
brahms,1,19.0,1.0,66,up,3,7,0.0
brahms,1,19.0,1.0,71,up,3,7,0.0
brahms,1,19.0,0.5,44,down,6,7,0.0
brahms,1,19.0,0.5,47,down,6,7,0.0
brahms,1,19.5,0.5,56,down,6,7,0.5
brahms,1,19.75,0.25,76,up,2,7,0.75
brahms,1,20.0,1.0,76,up,2,7,1.0
brahms,1,20.0,1.0,64,up,3,7,1.0
brahms,1,20.0,1.0,73,up,3,7,1.0
brahms,1,20.0,0.5,45,down,6,7,1.0
brahms,1,20.0,0.5,54,down,6,7,1.0
brahms,1,20.5,0.5,57,down,6,7,1.5
brahms,1,21.0,1.0,57,up,2,7,2.0
brahms,1,21.0,1.0,63,up,2,7,2.0
brahms,1,21.0,1.0,66,up,2,7,2.0
brahms,1,21.0,1.0,47,down,5,7,2.0
brahms,1,21.0,0.5,47,down,6,7,2.0
brahms,1,21.5,0.5,54,down,6,7,2.5
brahms,1,22.0,1.0,57,up,2,8,0.0
brahms,1,22.0,1.0,63,up,2,8,0.0
brahms,1,22.0,1.0,69,up,2,8,0.0
brahms,1,22.0,0.5,40,down,5,8,0.0
brahms,1,22.0,2.0,40,down,6,8,0.0
brahms,1,22.5,1.0,47,down,5,8,0.5
brahms,1,23.0,1.0,56,up,2,8,1.0
brahms,1,23.0,1.0,64,up,2,8,1.0
brahms,1,23.0,1.0,68,up,2,8,1.0
brahms,1,23.5,0.5,52,down,5,8,1.5
brahms,1,24.0,0.5,73,up,2,8,2.0
brahms,1,24.0,0.5,69,up,3,8,2.0
brahms,1,24.0,1.0,52,down,5,8,2.0
brahms,1,24.0,1.0,45,down,6,8,2.0
brahms,1,24.5,0.5,71,up,2,8,2.5
brahms,1,24.5,0.5,68,up,3,8,2.5
grieg,1,0.0,1.0,38,lower,2,1,0.0
grieg,1,0.0,1.0,45,lower,2,1,0.0
grieg,1,1.0,0.5,50,upper,1,1,1.0
grieg,1,1.0,0.5,57,upper,1,1,1.0
grieg,1,1.5,0.5,50,upper,1,1,1.5
grieg,1,1.5,0.5,57,upper,1,1,1.5
grieg,1,2.0,1.0,50,upper,1,1,2.0
grieg,1,2.0,1.0,57,upper,1,1,2.0
grieg,1,3.0,0.5,38,lower,2,1,3.0
grieg,1,3.0,0.5,45,lower,2,1,3.0
grieg,1,3.5,0.5,38,lower,2,1,3.5
grieg,1,3.5,0.5,45,lower,2,1,3.5
grieg,1,4.0,1.0,38,lower,2,2,0.0
grieg,1,4.0,1.0,45,lower,2,2,0.0
grieg,1,5.0,0.5,50,upper,1,2,1.0
grieg,1,5.0,0.5,57,upper,1,2,1.0
grieg,1,5.5,0.5,50,upper,1,2,1.5
grieg,1,5.5,0.5,57,upper,1,2,1.5
grieg,1,6.0,1.0,50,upper,1,2,2.0
grieg,1,6.0,1.0,57,upper,1,2,2.0
grieg,1,7.0,0.5,38,lower,2,2,3.0
grieg,1,7.0,0.5,45,lower,2,2,3.0
grieg,1,7.5,0.16666666666666666,69,upper,1,2,3.5
grieg,1,7.5,0.5,38,lower,2,2,3.5
grieg,1,7.5,0.5,45,lower,2,2,3.5
grieg,1,7.666666666666667,0.16666666666666666,71,upper,1,2,3.6666666666666665
grieg,1,7.833333333333333,0.16666666666666666,69,upper,1,2,3.8333333333333335
grieg,1,8.0,0.5,66,upper,3,3,0.0
grieg,1,8.0,1.0,66,upper,4,3,0.0
grieg,1,8.0,1.0,38,lower,2,3,0.0
grieg,1,8.0,1.0,45,lower,2,3,0.0
grieg,1,8.5,0.5,69,upper,3,3,0.5
grieg,1,9.0,0.5,74,upper,3,3,1.0
grieg,1,9.0,0.5,66,upper,4,3,1.0
grieg,1,9.0,0.5,50,lower,2,3,1.0
grieg,1,9.0,0.5,57,lower,2,3,1.0
grieg,1,9.5,0.5,78,upper,3,3,1.5
grieg,1,9.5,0.5,66,upper,4,3,1.5
grieg,1,9.5,0.5,50,lower,2,3,1.5
grieg,1,9.5,0.5,57,lower,2,3,1.5
grieg,1,10.0,0.5,76,upper,3,3,2.0
grieg,1,10.0,1.0,66,upper,4,3,2.0
grieg,1,10.0,1.0,50,lower,2,3,2.0
grieg,1,10.0,1.0,57,lower,2,3,2.0
grieg,1,10.5,0.5,74,upper,3,3,2.5
grieg,1,11.0,0.5,66,upper,3,3,3.0
grieg,1,11.0,0.5,66,upper,4,3,3.0
grieg,1,11.0,0.5,38,lower,2,3,3.0
grieg,1,11.0,0.5,45,lower,2,3,3.0
grieg,1,11.5,0.5,69,upper,3,3,3.5
grieg,1,11.5,0.5,66,upper,4,3,3.5
grieg,1,11.5,0.5,38,lower,2,3,3.5
grieg,1,11.5,0.5,45,lower,2,3,3.5
grieg,1,12.0,1.0,66,upper,1,4,0.0
grieg,1,12.0,1.0,69,upper,1,4,0.0
grieg,1,12.0,1.0,71,upper,1,4,0.0
grieg,1,12.0,1.0,38,lower,2,4,0.0
grieg,1,12.0,1.0,45,lower,2,4,0.0
grieg,1,13.0,0.5,66,upper,1,4,1.0
grieg,1,13.0,0.5,69,upper,1,4,1.0
grieg,1,13.0,0.5,71,upper,1,4,1.0
grieg,1,13.0,0.5,50,lower,2,4,1.0
grieg,1,13.0,0.5,57,lower,2,4,1.0
grieg,1,13.75,0.25,66,upper,1,4,1.75
grieg,1,13.75,0.25,69,upper,1,4,1.75
grieg,1,13.75,0.25,71,upper,1,4,1.75
grieg,1,13.75,0.25,50,lower,2,4,1.75
grieg,1,13.75,0.25,57,lower,2,4,1.75
grieg,1,14.0,1.0,66,upper,1,4,2.0
grieg,1,14.0,1.0,69,upper,1,4,2.0
grieg,1,14.0,1.0,71,upper,1,4,2.0
grieg,1,14.0,1.0,50,lower,2,4,2.0
grieg,1,14.0,1.0,57,lower,2,4,2.0
grieg,1,15.0,0.5,62,upper,1,4,3.0
grieg,1,15.0,0.5,66,upper,1,4,3.0
grieg,1,15.5,0.5,62,upper,1,4,3.5
grieg,1,15.5,0.5,66,upper,1,4,3.5
grieg,1,15.5,0.5,68,upper,1,4,3.5
grieg,1,16.0,0.5,69,upper,5,5,0.0
grieg,1,16.0,1.0,62,upper,6,5,0.0
grieg,1,16.0,1.0,66,upper,6,5,0.0
grieg,1,16.0,1.0,35,lower,2,5,0.0
grieg,1,16.0,1.0,42,lower,2,5,0.0
grieg,1,16.5,0.5,71,upper,5,5,0.5
grieg,1,17.0,0.5,66,upper,5,5,1.0
grieg,1,17.0,0.5,62,upper,6,5,1.0
grieg,1,17.0,0.5,66,upper,6,5,1.0
grieg,1,17.0,0.5,47,lower,2,5,1.0
grieg,1,17.0,0.5,54,lower,2,5,1.0
grieg,1,17.5,0.5,68,upper,5,5,1.5
grieg,1,17.5,0.5,62,upper,6,5,1.5
grieg,1,17.5,0.5,66,upper,6,5,1.5
grieg,1,17.5,0.5,47,lower,2,5,1.5
grieg,1,17.5,0.5,54,lower,2,5,1.5
grieg,1,18.0,0.5,69,upper,5,5,2.0
grieg,1,18.0,1.0,62,upper,6,5,2.0
grieg,1,18.0,1.0,66,upper,6,5,2.0
grieg,1,18.0,1.0,40,lower,2,5,2.0
grieg,1,18.0,1.0,47,lower,2,5,2.0
grieg,1,18.5,0.5,71,upper,5,5,2.5
grieg,1,19.0,0.5,66,upper,5,5,3.0
grieg,1,19.0,0.5,62,upper,6,5,3.0
grieg,1,19.0,0.5,66,upper,6,5,3.0
grieg,1,19.0,0.5,52,lower,2,5,3.0
grieg,1,19.0,0.5,59,lower,2,5,3.0
grieg,1,19.5,0.5,68,upper,5,5,3.5
grieg,1,19.5,0.5,62,upper,6,5,3.5
grieg,1,19.5,0.5,66,upper,6,5,3.5
grieg,1,19.5,0.5,52,lower,2,5,3.5
grieg,1,19.5,0.5,59,lower,2,5,3.5
grieg,1,20.0,1.0,62,upper,1,6,0.0
grieg,1,20.0,1.0,64,upper,1,6,0.0
grieg,1,20.0,1.0,69,upper,1,6,0.0
grieg,1,20.0,1.0,33,lower,2,6,0.0
grieg,1,20.0,1.0,40,lower,2,6,0.0
grieg,1,21.0,0.5,61,upper,1,6,1.0
grieg,1,21.0,0.5,69,upper,1,6,1.0
grieg,1,21.0,0.5,57,lower,2,6,1.0
grieg,1,21.0,0.5,64,lower,2,6,1.0
grieg,1,21.75,0.25,61,upper,1,6,1.75
grieg,1,21.75,0.25,69,upper,1,6,1.75
grieg,1,21.75,0.25,57,lower,2,6,1.75
grieg,1,21.75,0.25,64,lower,2,6,1.75
grieg,1,22.0,1.0,61,upper,1,6,2.0
grieg,1,22.0,1.0,69,upper,1,6,2.0
grieg,1,22.0,1.0,57,lower,2,6,2.0
grieg,1,22.0,1.0,64,lower,2,6,2.0
grieg,1,23.5,0.16666666666666666,73,upper,1,6,3.5
grieg,1,23.666666666666668,0.16666666666666666,74,upper,1,6,3.6666666666666665
grieg,1,23.833333333333332,0.16666666666666666,73,upper,1,6,3.8333333333333335
grieg,1,24.0,0.5,71,upper,7,7,0.0
grieg,1,24.0,1.0,71,upper,8,7,0.0
grieg,1,24.0,1.0,43,lower,2,7,0.0
grieg,1,24.0,1.0,50,lower,2,7,0.0
grieg,1,24.5,0.5,74,upper,7,7,0.5
grieg,1,25.0,0.5,79,upper,7,7,1.0
grieg,1,25.0,0.5,71,upper,8,7,1.0
grieg,1,25.0,0.5,55,lower,2,7,1.0
grieg,1,25.0,0.5,62,lower,2,7,1.0
grieg,1,25.5,0.5,83,upper,7,7,1.5
grieg,1,25.5,0.5,71,upper,8,7,1.5
grieg,1,25.5,0.5,55,lower,2,7,1.5
grieg,1,25.5,0.5,62,lower,2,7,1.5
grieg,1,26.0,0.5,81,upper,7,7,2.0
grieg,1,26.0,1.0,71,upper,8,7,2.0
grieg,1,26.0,1.0,55,lower,2,7,2.0
grieg,1,26.0,1.0,62,lower,2,7,2.0
grieg,1,26.5,0.5,79,upper,7,7,2.5
grieg,1,27.0,0.5,71,upper,7,7,3.0
grieg,1,27.0,0.5,67,upper,8,7,3.0
grieg,1,27.0,0.5,71,upper,8,7,3.0
grieg,1,27.5,0.5,74,upper,7,7,3.5
grieg,1,27.5,0.5,67,upper,8,7,3.5
grieg,1,27.5,0.5,71,upper,8,7,3.5
grieg,1,28.0,1.0,67,upper,1,8,0.0
grieg,1,28.0,1.0,71,upper,1,8,0.0
grieg,1,28.0,1.0,74,upper,1,8,0.0
grieg,1,28.0,1.0,78,upper,1,8,0.0
grieg,1,28.0,1.0,40,lower,2,8,0.0
grieg,1,28.0,1.0,47,lower,2,8,0.0
grieg,1,29.0,0.5,67,upper,1,8,1.0
grieg,1,29.0,0.5,71,upper,1,8,1.0
grieg,1,29.0,0.5,74,upper,1,8,1.0
grieg,1,29.0,0.5,78,upper,1,8,1.0
grieg,1,29.0,0.5,52,lower,2,8,1.0
grieg,1,29.0,0.5,59,lower,2,8,1.0
grieg,1,29.75,0.25,67,upper,1,8,1.75
grieg,1,29.75,0.25,71,upper,1,8,1.75
grieg,1,29.75,0.25,74,upper,1,8,1.75
grieg,1,29.75,0.25,78,upper,1,8,1.75
grieg,1,29.75,0.25,52,lower,2,8,1.75
grieg,1,29.75,0.25,59,lower,2,8,1.75
grieg,1,30.0,1.0,67,upper,1,8,2.0
grieg,1,30.0,1.0,71,upper,1,8,2.0
grieg,1,30.0,1.0,74,upper,1,8,2.0
grieg,1,30.0,1.0,78,upper,1,8,2.0
grieg,1,30.0,1.0,52,lower,2,8,2.0
grieg,1,30.0,1.0,59,lower,2,8,2.0
grieg,1,31.0,0.5,67,upper,1,8,3.0
grieg,1,31.0,0.5,71,upper,1,8,3.0
grieg,1,31.5,0.5,67,upper,1,8,3.5
grieg,1,31.5,0.5,71,upper,1,8,3.5
grieg,1,31.5,0.5,73,upper,1,8,3.5
debussy_clair,1,0.5,0.5,65,lower,2,1,0.5
debussy_clair,1,0.5,0.5,68,lower,2,1,0.5
debussy_clair,1,0.5,1.0,65,lower,6,1,0.5
debussy_clair,1,0.5,1.0,68,lower,6,1,0.5
debussy_clair,1,1.0,0.5,77,upper,2,1,1.0
debussy_clair,1,1.0,0.5,80,upper,2,1,1.0
debussy_clair,1,1.5,1.5,77,upper,2,1,1.5
debussy_clair,1,1.5,1.5,80,upper,2,1,1.5
debussy_clair,1,1.5,3.0,65,lower,6,1,1.5
debussy_clair,1,1.5,3.0,68,lower,6,1,1.5
debussy_clair,1,3.0,1.5,73,upper,2,1,3.0
debussy_clair,1,3.0,1.5,77,upper,2,1,3.0
debussy_clair,1,4.5,0.5,73,upper,2,2,0.0
debussy_clair,1,4.5,0.5,77,upper,2,2,0.0
debussy_clair,1,4.5,3.0,66,lower,6,2,0.0
debussy_clair,1,4.5,3.0,69,lower,6,2,0.0
debussy_clair,1,5.0,0.5,72,upper,2,2,0.5
debussy_clair,1,5.0,0.5,75,upper,2,2,0.5
debussy_clair,1,5.5,0.5,73,upper,2,2,1.0
debussy_clair,1,5.5,0.5,77,upper,2,2,1.0
debussy_clair,1,6.0,3.0,72,upper,2,2,1.5
debussy_clair,1,6.0,3.0,75,upper,2,2,1.5
debussy_clair,1,7.5,1.5,66,lower,6,2,3.0
debussy_clair,1,7.5,1.5,69,lower,6,2,3.0
debussy_clair,1,9.0,0.5,72,upper,2,3,0.0
debussy_clair,1,9.0,0.5,75,upper,2,3,0.0
debussy_clair,1,9.0,3.0,65,lower,6,3,0.0
debussy_clair,1,9.0,3.0,68,lower,6,3,0.0
debussy_clair,1,9.5,0.5,70,upper,2,3,0.5
debussy_clair,1,9.5,0.5,73,upper,2,3,0.5
debussy_clair,1,10.0,0.5,72,upper,2,3,1.0
debussy_clair,1,10.0,0.5,75,upper,2,3,1.0
debussy_clair,1,10.5,0.75,73,upper,2,3,1.5
debussy_clair,1,10.5,3.0,70,upper,3,3,1.5
debussy_clair,1,11.25,0.75,77,upper,2,3,2.25
debussy_clair,1,12.0,0.75,77,upper,2,3,3.0
debussy_clair,1,12.0,1.5,65,lower,6,3,3.0
debussy_clair,1,12.0,1.5,68,lower,6,3,3.0
debussy_clair,1,12.75,0.75,73,upper,2,3,3.75
debussy_clair,1,13.5,0.5,73,upper,2,4,0.0
debussy_clair,1,13.5,0.5,70,upper,3,4,0.0
debussy_clair,1,13.5,3.0,63,lower,6,4,0.0
debussy_clair,1,13.5,3.0,66,lower,6,4,0.0
debussy_clair,1,14.0,0.5,68,upper,2,4,0.5
debussy_clair,1,14.0,0.5,72,upper,2,4,0.5
debussy_clair,1,14.5,0.5,70,upper,2,4,1.0
debussy_clair,1,14.5,0.5,73,upper,2,4,1.0
debussy_clair,1,15.0,3.0,68,upper,2,4,1.5
debussy_clair,1,15.0,3.0,72,upper,2,4,1.5
debussy_clair,1,16.5,1.5,63,lower,6,4,3.0
debussy_clair,1,16.5,1.5,66,lower,6,4,3.0
debussy_clair,1,18.0,0.5,72,upper,2,5,0.0
debussy_clair,1,18.0,3.0,66,upper,3,5,0.0
debussy_clair,1,18.0,3.0,63,lower,6,5,0.0
debussy_clair,1,18.0,3.0,61,lower,7,5,0.0
debussy_clair,1,18.5,0.5,70,upper,2,5,0.5
debussy_clair,1,19.0,0.5,72,upper,2,5,1.0
debussy_clair,1,19.5,0.5,70,upper,2,5,1.5
debussy_clair,1,20.0,0.5,75,upper,2,5,2.0
debussy_clair,1,20.5,0.5,70,upper,2,5,2.5
debussy_clair,1,21.0,0.5,68,upper,2,5,3.0
debussy_clair,1,21.0,1.5,66,upper,3,5,3.0
debussy_clair,1,21.0,1.5,63,lower,6,5,3.0
debussy_clair,1,21.0,1.5,60,lower,7,5,3.0
debussy_clair,1,21.5,0.5,70,upper,2,5,3.5
debussy_clair,1,22.0,0.5,68,upper,2,5,4.0
debussy_clair,1,22.5,0.5,68,upper,2,6,0.0
debussy_clair,1,22.5,3.0,63,upper,3,6,0.0
debussy_clair,1,22.5,3.0,61,lower,6,6,0.0
debussy_clair,1,22.5,3.0,58,lower,7,6,0.0
debussy_clair,1,23.0,0.5,66,upper,2,6,0.5
debussy_clair,1,23.5,0.5,68,upper,2,6,1.0
debussy_clair,1,24.0,1.5,66,upper,2,6,1.5
debussy_clair,1,25.5,1.5,65,upper,2,6,3.0
debussy_clair,1,25.5,1.5,63,upper,3,6,3.0
debussy_clair,1,25.5,1.5,60,lower,6,6,3.0
debussy_clair,1,25.5,1.5,57,lower,7,6,3.0
debussy_clair,1,27.0,0.5,65,upper,2,7,0.0
debussy_clair,1,27.0,3.0,61,upper,3,7,0.0
debussy_clair,1,27.0,3.0,58,lower,6,7,0.0
debussy_clair,1,27.0,3.0,56,lower,7,7,0.0
debussy_clair,1,27.5,0.5,65,upper,2,7,0.5
debussy_clair,1,28.0,0.5,66,upper,2,7,1.0
debussy_clair,1,28.5,0.5,65,upper,2,7,1.5
debussy_clair,1,29.0,0.5,70,upper,2,7,2.0
debussy_clair,1,29.5,0.5,65,upper,2,7,2.5
debussy_clair,1,30.0,0.5,63,upper,2,7,3.0
debussy_clair,1,30.0,1.5,61,upper,3,7,3.0
debussy_clair,1,30.0,1.5,58,lower,6,7,3.0
debussy_clair,1,30.0,1.5,54,lower,7,7,3.0
debussy_clair,1,30.5,0.5,65,upper,2,7,3.5
debussy_clair,1,31.0,0.5,63,upper,2,7,4.0
debussy_clair,1,31.5,0.5,63,upper,2,8,0.0
debussy_clair,1,31.5,3.0,58,upper,3,8,0.0
debussy_clair,1,31.5,3.0,56,lower,6,8,0.0
debussy_clair,1,31.5,3.0,53,lower,7,8,0.0
debussy_clair,1,32.0,0.5,61,upper,2,8,0.5
debussy_clair,1,32.5,0.5,63,upper,2,8,1.0
debussy_clair,1,33.0,1.5,61,upper,2,8,1.5
debussy_clair,1,34.5,1.5,60,upper,2,8,3.0
debussy_clair,1,34.5,1.5,56,upper,3,8,3.0
debussy_clair,1,34.5,1.5,54,lower,6,8,3.0
debussy_clair,1,34.5,0.75,51,lower,7,8,3.0
debussy_clair,1,35.25,0.75,44,lower,7,8,3.75
debussy_arab,1,0.0,0.3333333333333333,61,upper,2,1,0.0
debussy_arab,1,0.0,0.3333333333333333,61,lower,4,1,0.0
debussy_arab,1,0.3333333333333333,0.3333333333333333,64,lower,4,1,0.3333333333333333
debussy_arab,1,0.6666666666666666,0.3333333333333333,69,lower,4,1,0.6666666666666666
debussy_arab,1,1.0,0.3333333333333333,73,upper,2,1,1.0
debussy_arab,1,1.3333333333333333,0.3333333333333333,76,upper,2,1,1.3333333333333333
debussy_arab,1,1.6666666666666667,0.3333333333333333,78,upper,2,1,1.6666666666666667
debussy_arab,1,2.0,0.3333333333333333,80,upper,2,1,2.0
debussy_arab,1,2.3333333333333335,0.3333333333333333,75,upper,2,1,2.3333333333333335
debussy_arab,1,2.6666666666666665,0.3333333333333333,71,upper,2,1,2.6666666666666665
debussy_arab,1,3.0,0.3333333333333333,68,lower,4,1,3.0
debussy_arab,1,3.3333333333333335,0.3333333333333333,63,lower,4,1,3.3333333333333335
debussy_arab,1,3.6666666666666665,0.3333333333333333,59,upper,2,1,3.6666666666666665
debussy_arab,1,3.6666666666666665,0.3333333333333333,59,lower,4,1,3.6666666666666665
debussy_arab,1,4.0,0.3333333333333333,57,upper,2,2,0.0
debussy_arab,1,4.0,0.3333333333333333,57,lower,4,2,0.0
debussy_arab,1,4.333333333333333,0.3333333333333333,61,lower,4,2,0.3333333333333333
debussy_arab,1,4.666666666666667,0.3333333333333333,66,lower,4,2,0.6666666666666666
debussy_arab,1,5.0,0.3333333333333333,69,upper,2,2,1.0
debussy_arab,1,5.333333333333333,0.3333333333333333,73,upper,2,2,1.3333333333333333
debussy_arab,1,5.666666666666667,0.3333333333333333,75,upper,2,2,1.6666666666666667
debussy_arab,1,6.0,0.3333333333333333,76,upper,2,2,2.0
debussy_arab,1,6.333333333333333,0.3333333333333333,71,upper,2,2,2.3333333333333335
debussy_arab,1,6.666666666666667,0.3333333333333333,68,upper,2,2,2.6666666666666665
debussy_arab,1,7.0,0.3333333333333333,64,lower,4,2,3.0
